GDP per capita growth (annual %),1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Malawi,,5.18205997826755,-1.68645428106412,-3.7415529493955,0.183430887053348,10.8474879934397,10.4705966818951,4.61826574266209,-4.42208513945172,3.06789056017209,-2.32736266619484,12.8173469741552,3.00553098370291,-0.892431270398234,3.7737900482075,2.68975541901308,1.56465255816967,1.41857343624075,6.11928463200839,1.10113959547256,-2.56772331019052,-7.79064433531722,0.034003668521038,1.04280060187835,1.94064755809616,0.242273654492124,-5.33041344901923,-4.21761754016627,-2.66927686736341,-3.52169390166857,1.97801426836143,6.4293527092772,-8.2712748328652,9.2417273392237,-10.7044412648881,15.4156383179847,5.32121199191913,1.29274090158769,1.02454272037093,0.118522034611445,-1.19646024561307,-7.45235871750151,-0.910718685599093,2.79110041255861,2.72691888441321,-0.198870602320568,4.65768757262501,2.73193792752097,5.37646318169622,4.34288182829725,3.80305073485036,
Malaysia,,4.17132800733691,2.98291675962284,3.89513308182698,2.08763100646124,4.50565298424783,4.80992166955045,1.10448134877161,5.22898222417419,2.27961816463262,3.37829903916503,3.16596228636136,6.72732352388805,9.03279925063514,5.75148463801808,-1.53726046814484,9.01779598314705,5.31910407998176,4.23083141026943,6.82047162867536,4.88906921396585,4.33112229088395,3.29340100203895,3.52102600593216,4.90556188782618,-3.82533115624301,-1.69939465432559,2.34988240922758,6.75259787988183,5.94918038410725,5.99399830084937,6.62227312584976,6.07107436538885,7.12166626034458,6.48689358030825,7.09743431869909,7.2779275353619,4.68963896245746,-9.60441250802134,3.6068990166884,6.31481507714685,-1.78804745561689,3.0235290716502,3.48843526275407,4.57073963574666,3.27479949446609,3.9137482774746,4.65040465100034,3.08927427156016,-3.21053370006716,5.48942904153311,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.82886976465966,8.25486315185115,7.76678658663718,5.33763303581345,2.99090021152951,1.7582123867554,4.35980541188145,14.3540506304083,8.62241962226472,-8.44813725978091,19.7320924067044,10.5998610581467,10.4956319987707,-7.70493924823502,8.37962565170255,
Mali,,,,,,,,,2.17339144511652,-1.32030987441668,4.41562164915521,0.824442114786137,3.96949482105225,-3.24585145559337,-3.33328881427352,9.58516616012446,11.5705632354968,4.44234781002344,-3.24231918001023,8.34808442564894,-6.16588044077328,-6.33931067781219,-6.62774935390961,2.62311177806562,2.32403276019717,-12.9403855246489,6.71251232665664,-1.958902992278,0.027358014923678,9.99582719741873,-3.65802351317393,-0.54545792332577,5.7682491470683,-4.62747659747539,-1.73813205783713,3.3952284657359,0.475089957530031,3.89337907624832,3.13749238202188,3.74569630787916,0.225156887929927,8.78245656840436,1.01108213133966,4.15901852507245,-0.951987222533461,2.82431127108505,2.07615876821809,1.11620153106971,1.81075713053718,1.34727746082444,1.371207449577,
Malta,,,,,,,,,,,,2.44967275691481,5.90491916896647,9.85383644279767,10.1107209595441,18.6852700077038,16.4231456932951,11.7470803032943,10.0100638899038,9.37648964196136,5.93305343780651,2.55485584151516,0.113835441651773,-2.00341667587912,0.921302141372621,0.798850648353451,2.16379991409974,3.39606225783152,7.52776015078551,7.13131044035408,5.25659750054234,5.19994607014986,3.66709401562213,3.49410641082201,4.72162883728866,5.62710083496623,3.14969370292368,4.54196201056836,4.49069927873144,4.21094787878276,4.48209409837416,-4.53648541351737,1.8579205497047,-0.960159344742351,0.227059299008772,3.35288504886033,1.2166115258558,3.89459616183841,4.62822794028401,-3.77673669234355,2.64687907451923,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,0.305213938095022,10.3433216992725,-0.883757461871468,-10.5743312872686,18.7516433143097,4.31865556760333,3.10591269030094,-5.44345595152841,-0.550264599541336,-2.35087727590029,5.18757270667238,4.5847984166372,4.77845499827043,7.27337458145041,-10.9679465293447,-7.00300272449678,-3.28018441258384,-2.67826269206861,5.75868075737314,5.39167583655235,2.74400995970669,0.312636600693722,-0.009255783602754,2.48590115457803,1.54498726174424,2.50564754724707,-2.6593355376307,-2.28483795899838,3.95235224643871,
Mauritania,,12.3185464161806,-2.08017919974584,-4.71760433331205,24.1306731505104,12.9031788172221,-2.55508027390039,0.692147724998506,7.12981762979132,-1.58929512923464,8.81644810405184,-1.06730181967173,-3.58989108747674,-7.34408568254418,8.91362343780291,-7.88042915629275,5.41022523877184,-4.70630159160802,-3.36265598822162,1.7917992054679,0.427704035699179,0.51480945392295,-5.09855567362331,0.833380902902121,-5.89111060720647,0.213351228048111,2.91644365685384,-0.753550338849962,-0.912263093865732,2.0503158603799,-4.36284549716606,-0.937638388545864,-0.88754804484978,2.9734996895094,-5.73624274877295,6.77251519243565,2.8734029774451,-6.72295993795788,1.59003659266801,4.67470693240544,-3.25622725745789,-0.901961385730118,-2.20980015298623,2.97551064389326,2.80355186601039,6.0112324239402,15.7279633364305,-1.00176755812558,0.92277553269588,-3.62930190310154,2.6818134103539,
Mauritius,,,,,,,,,,,,,,,,,,4.8278318085798,2.16141493606065,1.88623321188659,-11.4187935759771,4.46215999088136,4.25970063938217,-0.62427841878484,3.8238913264471,6.24216478503242,8.81241550343293,8.03910945993332,5.96226319112631,3.66040479067998,6.18914982710955,3.31416638542122,5.12044446907771,3.84362797367915,2.68832855813723,3.39477641207158,4.51343256634074,4.37241717797146,4.96122107741439,1.3145977892876,7.96048240082321,1.46156253678764,1.24295936246305,2.58749145036097,4.83910770328488,0.437891598999897,3.16391617593419,5.22800248061606,4.83784274316044,2.51020309404724,3.67625694231795,
Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,,1.65498302935121,1.38748674664643,4.78820856500661,8.53993296243603,3.42436108973622,3.04031120554129,2.86825212405391,6.356718768033,0.489943952422962,3.42645516578379,0.70716243228614,5.00783654354979,4.64946033313041,2.66549888038985,2.70253010613195,1.47754805801237,0.544793620054946,6.06395251092758,6.93567181868122,6.65418353523488,6.38738326209982,-2.66324536200105,-6.073254472551,1.59834233025147,0.570668245128474,-5.69262549811509,-0.220507031159897,-0.818353030701104,2.1105020548309,3.02425219118861,2.26065319375898,1.7347974013171,0.135550977764439,2.6365392941494,-7.82527130941463,3.36361705974943,5.00459035251481,3.21876691890009,2.27925240446297,5.05999894078471,-1.50683573354959,-0.454950209503551,0.114255078354361,2.79363212054776,1.93790514952674,3.83230254369562,1.95036338910583,-0.095833480736189,-7.41743884745031,4.2263933368865,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.14598558125263,0.317205709638387,1.25428089948718,1.35632556226062,4.78378595890128,1.37481073840043,5.57103807483669,-2.45662750569946,5.96255972025026,-3.7010627563988,-5.98648685083782,3.04934384223765,1.97638012896435,4.61109767973869,1.47567111946346,0.09436863202626,1.19319867174019,-3.77588740800854,1.634977816203,-0.183981291229401,-2.40538164394877,-2.64509333724295,0.387875548760832,2.82402196757718,
Moldova,,,,,,,,,,,,,,,,,,,,,,-1.63776496258056,10.6019912251488,3.28378091154657,2.30497468178297,-6.19286813497783,6.94993320941092,0.366288053169711,0.942069082569262,4.40454327814639,-2.79610389610364,-16.2266594711282,-29.1573469937989,-1.09333333333275,-30.6942338927994,-0.892901116405298,-5.00999926930638,1.82467932086492,-6.32379021296434,-3.24711396959528,2.30789800933518,6.33747495497666,8.04996220044998,6.90066243752541,7.67635785211778,7.76308763974427,5.0670207268672,3.3162122533362,7.97001607895464,-5.87082773487924,7.05463506871395,
Monaco,,,,,,,,,,,,4.00315061395185,3.29506156305351,5.1549823137756,3.22856818320085,-1.96082450878029,3.63701901095243,2.98024313518764,3.40572253819529,2.79186604363606,0.609255797942126,-0.530867262062813,0.640868660642283,-0.754556528264985,-0.490525825269358,-0.176973120619195,0.677549300272389,0.800856869498119,2.96283141399391,2.60019518110124,1.15177528469556,-0.384185956185505,0.0414776200615,-2.17429404166839,0.897684592457736,0.756166596602583,-0.311493098356905,0.765710071823449,2.09093118010198,2.12640204848155,3.06418265039068,1.71860638011037,0.874989964640548,1.13904797643912,2.58956364477065,1.95899004913484,5.02849539484254,14.491542519249,9.8723681231605,-2.74141323063417,,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,5.65251902661565,3.19768428722054,3.21797623948771,2.90111037180718,6.3293196312018,0.514303912334228,2.22797839104858,1.64763786935718,-5.11423316049279,-10.084424070797,-10.2796904165697,-3.99481960536698,1.36965910526912,5.55715351533286,1.38929313979558,2.9998051556646,2.41097108829267,2.12257596173882,0.201994917965507,1.97389405030333,3.69631981722942,5.87119820354978,9.33699316239156,5.86940572728578,7.01015021929699,8.55235769328273,7.14630987408805,-2.87737311151788,4.65386355930559,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42900490998872,-8.88406846744297,3.60245697954204,1.47004294787077,2.17639382494903,2.67870119521865,4.49791996324898,4.22876253113303,8.54198292386572,10.543459317602,6.69220944555258,-5.88697407345721,2.24618275316453,
Morocco,,-5.06865127413563,9.49814927616417,2.0515460992915,-1.45846134877344,-0.898652728552975,-4.25265517911961,6.90906204681157,6.79589176752577,5.3935603403978,1.96233320515846,2.94910661578471,-0.034922462717162,1.11556502863593,3.10520985702776,4.98340177014225,8.12404870674143,3.46291316092417,-0.304596121890839,2.14434765763707,0.9722200230851,-5.3173997509988,6.70957476238354,-3.17822748402783,1.6659014385199,3.72534108882343,5.78474651327392,-4.69656764307855,8.09644960891343,0.31775969467229,2.04533887485054,4.94954178628353,-5.69474855563928,-2.64844086803735,8.61203086331666,-7.99892960624004,10.5768740395784,-3.60233229021853,6.19901950741854,-0.780866141345669,0.31629877679606,6.24747864707564,2.10310860458229,5.10528463143336,3.63834369471043,1.86092642496641,6.61615633342431,1.63719379794666,4.50180666301011,3.68457684447927,2.61174963494754,
Mozambique,,,,,,,,,,,,,,,,,,,,,,2.50074209458506,-9.01767710833633,-17.3981461919981,-7.96135238209445,-0.027902714344194,-2.66086347119273,14.8648432169032,8.43514958919252,6.16658361420367,-0.259804858410888,2.47674436803447,-8.0920852500911,4.7309896070247,2.92156322324368,-0.67717396704316,4.26271253946521,7.29998738089495,8.00779736455604,5.43268302961999,-1.48987772625264,8.96065548770801,5.93467226635821,3.22280393245156,5.08477373377971,5.65468978615686,6.02343994489927,4.72216400219911,4.33602027470899,3.99823769936609,4.76461046021488,
Myanmar,,-1.6388480540551,1.90197618779122,10.9588933151014,-7.90210363454906,8.29167703053825,-6.94369038227505,-8.01680747207783,9.52964173869322,0.912935793329453,2.51093639417776,1.63062069912175,-0.056114905824472,-3.37583238449501,2.82619911896261,1.73829733284843,3.70492236802407,3.65586428838371,4.27743329096786,3.04255717365076,5.76952690521411,4.26458117650886,3.57726093779075,2.43516203470942,3.01238591568544,1.01260514146615,-2.78672842653279,-5.64488172774537,-12.824678370789,2.03081875714473,1.22843075926087,-2.11528918784094,8.1168682050279,4.58830721905925,6.01217179741127,5.47444812011602,4.94146151617664,4.14974911176608,4.42021678210844,9.58835452457536,12.5796375848143,10.4443111628528,11.3245463349807,13.2619497209516,13.0830163583979,12.8770113841517,12.4105175855833,11.250138764668,9.47479666014928,9.76587392959219,9.58381570615121,
Namibia,,,,,,,,,,,,,,,,,,,,,,-1.23495909199467,-2.48700623233543,-4.05731741478779,-2.97148723363058,-2.71910636127627,0.742444947100125,-0.822033106073732,-3.49940163035548,-2.40725172143439,-1.42609270795569,4.45420291507277,3.83691515254012,-4.87221649271913,4.25102223415881,1.11947484084034,0.184795422710209,1.18968750241007,0.387424112122645,0.666295330044704,1.04267443703722,-0.938963962974256,2.82191987309086,2.42614747974169,10.3488753038763,0.72343987640329,5.11706142863548,3.40580701710662,2.33583885272914,-2.54491387007944,2.9214955759965,
Nepal,,0.087207115798833,0.050381356213848,-0.009497718575219,5.46813969075815,-3.15324094070539,4.86987947364652,-3.61769719576782,-1.46399196095248,2.20148898623142,0.319373521247584,-3.40083127709661,0.7859754807142,-2.74986725648166,3.88772251888344,-0.88798634734512,1.97760057802728,0.620959505755053,1.9724233253126,-0.02010995050955,-4.60082434399041,5.80930843446639,1.35125336057146,-5.24830643316044,7.11422394060379,3.660979983574,2.12114752113028,-0.681766392253891,5.16924198364134,1.85963585876149,2.12965501558475,3.79461185837522,1.56833194772076,1.30427925191761,5.55629896735574,0.925580444738088,2.74518961528054,2.48392473158373,0.521240459608904,1.91317030197342,3.69637977024004,2.36824985012606,-2.16076099906658,1.63518912383009,2.43227720853325,1.33968909832927,1.31571733705775,1.44284061398167,4.15355665453299,2.54033233772233,2.71672392824367,
Netherlands,,-1.01499757251644,5.33233687414068,2.23663133686631,6.83606817503934,7.16198201451131,1.40887038783826,4.09377410092513,5.31667161264696,5.20413699391436,4.39338662988229,3.0974933862516,1.47523376277205,4.912692353449,3.4420915546378,-0.765500854543831,3.96829711994297,1.31702604706776,1.70307654656877,1.32010425997602,2.43717044061955,-1.46195292894576,-1.69259026470725,1.68361872257117,2.65340385007119,2.10293485128072,2.21813147403414,1.28651501620429,2.7750434722216,3.79570373434201,3.46818262051426,1.63495918937595,0.940020830091186,0.554313464576509,2.34216002759429,2.60791613038165,2.93050610545144,3.74303291269504,3.2846014478305,3.99002689991146,3.20074596424702,1.15937589691364,-0.560431169811594,-0.13667880607133,1.88188429803746,1.80830025835368,3.22825632784497,3.69482626161886,1.40851365657828,-4.03152216057056,1.16562782520838,
New Caledonia,,,,,,,-6.22953218822411,2.47226751505008,10.667613656718,11.6421719955981,25.9533911688331,1.71601073470352,-1.39920416490637,-14.907622572481,8.62619984130586,3.29135538495422,-0.105872968167276,0.252251825108459,8.57157217010771,-14.4592736655204,-1.50437055552848,-7.64583270646752,2.04566725483353,-2.60660006050634,-1.72544823563729,2.87171290885288,-1.64286061710996,3.84506075406914,32.1056802761832,7.9650695399071,1.2566679120994,2.36110926081577,-2.07189640928345,-2.2210903674728,-0.378810417062937,2.7073458421748,-1.58971235363697,-0.341028011620907,-4.78602268123063,-1.13216437246479,0.177142856723876,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,0.197213034545229,2.33417566707487,0.58429854250852,3.45142030528763,-0.544584254776993,1.51904677975128,4.0179102143,0.204906856186412,2.08727759783258,0.658351830439472,-1.49140932106975,-0.877587553891615,-1.41487153988967,-2.62442032303372,0.073126304718869,5.16744806184175,3.89427728058563,2.81436174691676,1.97319729907643,0.438011282592044,-0.457846106426416,4.62318469583012,2.01686017677578,2.98225689336537,3.10606577107262,2.3060325350158,2.22714179869101,2.14315352257748,-0.450604636589347,1.91530105206536,-2.47730252673175,-1.5523087875481,,
Nicaragua,,4.1199172706205,8.35686149079417,6.70296598242342,7.84810463048072,5.79101746394545,0.244235574334795,3.79781802629122,-1.67114878283627,3.06549874594599,-1.68485255376332,0.199692472974576,-0.855259994057647,3.21228052846531,10.7520512109131,-3.158566326922,2.05058241942253,5.1343424563062,-10.5567262730227,-28.6067202788192,1.65638203548495,2.45302993429424,-3.49350642485638,1.87982240308031,-4.02604761911623,-6.35887374618746,-3.22685197725558,-2.8053181939207,-14.2606214881825,-3.77624189191666,-2.30630269897172,-2.51797676846429,-2.0314161763952,-2.7951210597034,0.931156649331214,3.59950130672874,4.18446935175633,1.99218886250563,1.87279465668742,5.26041527643481,2.48152833715523,1.46228905164259,-0.618288433784301,1.19174060405436,3.98033472947594,2.96902873566182,4.29449029444288,3.53032560888104,2.2698528819481,-4.50625650727896,6.1059466581526,
Niger,,1.58811526024829,7.10069734490845,6.2333474262104,-2.81099635435228,3.77301525972196,-3.31660880845122,-2.82986950729357,-2.57707954996091,-8.2705854545199,0.024924146591417,2.58141587362056,-7.93618652605869,-19.4652268529821,5.6054843166699,-5.62756549043452,-2.26376817768481,4.61467751578976,10.1754809410028,4.07578851713812,-4.98520928261438,-2.17695294142482,-1.15803623777451,-7.33941582118118,-19.0833072963763,4.78528991821399,3.44500572769755,-2.69083146958528,3.89254003315784,-1.9849380813412,-4.23487425038569,-0.660881499928522,-9.48461721312418,-1.84614785740337,0.568599027571537,-0.825519822683333,-0.078874320410662,-0.756706552778951,6.62942737697338,-3.98493484280166,-4.7872182645109,3.45108212241468,-0.503180811067978,1.71878289750016,-3.31957044523588,0.905607014807884,2.13512871859113,-0.199913837005369,4.90607093823554,-4.64626064059679,5.01975403527213,
Nigeria,,-1.91523000181233,1.88121676724539,6.23616925353534,2.67228101381293,2.59911204758141,-6.34740161454032,-17.604413455536,-3.45684335764727,21.3707311390678,22.1003541921906,11.5381338130622,0.880942469040022,2.78220900831103,8.27752423684976,-7.81350405360134,5.91022871609933,2.86510723450861,-8.59701638330583,3.62570708007138,1.28253804011807,-15.4347689154056,-2.76502575410417,-7.62849591961212,-7.15664020540974,6.9731118821885,-0.081091726952962,-3.23486549406996,7.09380683605261,4.49342939812144,5.51356457395909,2.20540637278476,0.448230699867636,-0.222554924928815,-2.24855967551179,0.112943714388436,1.88869257543263,0.338587327879878,-0.464682643199978,-1.24418194288155,2.9252751702065,0.645720698554598,-0.897438755681563,7.61878200514137,7.8979587012667,2.81903411261678,3.59528828380675,3.83295036603208,3.38685885635705,4.35260730032283,6.00009737474988,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,,5.432493154733,1.99124551879419,3.00325931741807,4.21939369926338,4.4703679045973,2.96120155816423,5.37091560789848,1.40387966092118,3.65664187935933,1.26028432947423,4.8796527782407,4.46602237548908,3.75049299507076,3.176491135915,4.44735178116835,5.29760781982156,3.699932910332,3.45820059948079,4.00293574916478,4.16900009604963,1.19873991623824,-0.242065083113204,3.52359981579424,5.59566353084652,5.03899296246945,3.66712247358866,1.30477642726939,-0.708405954250352,0.58146645545385,1.57660209080819,2.61531617886828,2.92737293665802,2.17658287220037,4.45502882026292,3.64684736894425,4.56838168820271,4.82271616559412,2.07318258552355,1.32953419990676,2.5855554529977,1.47528131362398,0.956161323659259,0.39286610227802,3.34850420314088,1.89260403024723,1.63010206406369,1.59628726304959,-1.2039391383146,-2.89944744173098,-0.564669518766308,
Oman,,-1.18051345320467,17.340352989682,1.9823266782949,-2.42651822137047,-2.12669326704199,2.42279107185426,61.6412126947068,76.6183185185816,21.8000959935302,10.1530877712353,-2.60990569655407,5.7864016066853,-17.6399057544523,6.69952377073567,18.6077667459717,14.4992167891205,-4.29775828822619,-8.90642754873718,-1.39389899221155,0.214761362476267,10.6302035726325,5.50936687709868,10.529725571825,10.9219967889732,8.76623346925128,-2.24759164481586,-7.10182332574048,2.14246975394279,7.67338248268111,-3.93866922748124,1.77089766646499,3.91295383592582,1.92743187352049,0.581390750200825,2.67303085364254,1.82730669073187,5.67145436495788,2.80108883838194,0.033046955785139,5.17955232513077,6.77384659646916,1.51260971655836,-1.12092242741444,1.5579749034619,1.80352169120523,2.91144574443311,3.85739737082847,9.55856930870853,-1.70239699927106,,
Pakistan,,3.47869771308424,1.95764027185132,6.01499329756948,4.88469174376694,7.62861100177943,3.08147923769353,2.66591875373395,4.4176841463007,2.70868249996903,8.36854396890341,-2.24952730931192,-1.94588641130089,4.07778310931293,0.572142159127154,1.12903083446699,1.95588298991045,0.707993042731019,4.60614641925414,0.386423887654658,6.57382201432377,4.30854311448105,2.94397062009513,3.17189914660322,1.5361681404811,4.01950835304359,2.03815143030413,3.00771615882884,4.23242653360354,1.78166274681291,1.44820956279428,2.20550487616337,4.9311606188508,-0.781037164865566,1.15329351679625,2.30456254169198,2.12744857806916,-1.63303894121208,-0.093193764525211,1.12636614475888,1.9074737425735,-0.115605881996402,1.26893250268469,2.97542626502876,5.49470538589397,5.77694963743799,4.29223360213268,3.79865324861659,-0.222250831555897,1.74084047374241,2.28526801210327,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.89105322763308,-14.7198654022637,4.36910854558437,8.00762721687724,7.65466259749066,-0.116092707311253,-0.20278412975334,-7.17412587412588,-1.24854996870437,0.099144418101218,-4.34307464364176,-1.92633262260128,4.34379639448565,4.95410931377474,2.45954724901306,1.55696888358683,-5.41715443939094,-2.66778728005505,1.37221570926143,
Panama,,7.57384435739408,5.25633758574504,5.30908466440931,1.51838310112504,5.97822310422211,4.40087313587007,5.41944801642191,3.84900406195037,5.44172321724979,3.41249870967739,6.6392209701321,1.76647684590922,2.61996400142617,-0.223900656151073,-1.01408478582186,-0.926114987163686,-1.36220088130298,7.06033589338529,2.01505713623165,-1.25080216718132,6.73483855349497,3.02063873052194,-6.5572518808458,0.526385506526907,2.74302569348947,1.4267558320463,-3.81412146532469,-15.1356032353476,-0.492998685351381,5.90683374181573,7.19356286384118,5.9978499982743,3.30876787170237,0.762836005607156,-0.301770345200268,0.74847634060329,4.34069179861522,5.22553535032135,1.89737574064391,0.752537256073111,-1.31223227376061,0.347338195094522,2.32399743917749,5.61612980640408,5.32597799676175,6.67441920493739,10.2359042194287,8.91598350007754,0.757144864390781,3.18873592215805,
Papua New Guinea,,4.37231182187023,4.4883954836148,2.14397023147004,6.45732129424658,8.00991370750516,3.54688665256458,1.74615809428802,1.91724446680395,5.60304181709293,7.96412980625361,3.39423281349191,2.64934449240695,3.45749404122063,-0.330328705584392,-3.66076373821649,-6.02442527099201,-1.8530763796666,5.69553454705014,-0.846715799924638,-4.89670980215749,-2.95186841541192,-2.35415813255517,0.454335048733114,-2.97671447001035,1.33809788040462,2.09120971528307,0.275300264651051,0.444229800468278,-3.7798617475373,-5.35486109284596,6.87648684979332,11.0534743699312,15.2697864295627,3.27932270018019,-5.77604928564875,4.95002517477576,-6.41355895018229,-6.28934818876292,-0.795653377781619,-5.00123591553287,-2.6507860673219,-2.65248207142244,-0.354917896471989,0.215270853969301,1.09260637927797,0.129026565600213,4.66273666976902,4.20797513554183,3.07482679211203,5.56474015748071,
Paraguay,,4.27169670402179,-1.30004414057254,1.1511855925956,1.1565080185859,2.58940234906417,-1.51223996361311,5.64142140160666,0.438779255829999,1.44263922718454,2.25441467769687,2.87860695961098,3.90936349004478,4.6675473697336,5.66658995411791,3.74436304849746,4.37620080650881,8.14817110337116,8.48641754548429,8.40386988433312,11.6738369951907,5.46903997605037,-6.50211176206164,-5.86111620381111,0.074542948931338,0.990758505854387,-2.82063254290213,1.44137314227442,3.46499675510843,2.98515129930814,0.411009490690546,-0.130156921118058,0.864423362383946,1.4056970130264,1.28739598769513,3.03232154052422,-1.84461038422454,0.743027767294222,-1.56801698346459,-3.54421990601459,-5.33390638558042,-0.001399228646349,-2.0385052485464,1.80800485385508,2.13633475258152,0.94034296232563,2.39918440394911,4.82999324195063,3.94229867431875,-5.53938946457173,13.0474704172181,
Peru,,4.33447918918604,5.25694039434008,0.752822181014778,3.5612066983407,1.97585268023562,5.3701501640717,0.907945440638216,-2.39985380040349,0.949653479068672,2.9310534505475,1.31869376315581,0.049400208625741,2.49579615920479,6.27808642186049,0.606450805634779,-0.77749501841599,-2.27073567618507,-2.35127071685768,3.07296820588398,0.488433724134126,4.56044088259185,-2.96736940419373,-13.8539687281479,2.79149579593006,0.478323314805351,7.54773766439862,5.62976369523298,-10.6645714586842,-13.5526344798693,-7.07592349185002,0.14989073247331,-2.33253102740265,2.81875629076399,10.7761014434184,6.68243505423381,0.736174562083662,5.05023149622016,-2.28907057963337,-0.667952708899961,1.42471852613035,-1.18502332763194,3.63339570507277,2.72941848019738,3.72168629896048,5.5989176327105,6.55114527078492,7.74684545431248,8.65662780306951,-0.222897772117321,7.62200324344047,
Philippines,,2.14986203631369,1.35249204617396,3.60766098257643,0.179295026282929,2.02596498719451,1.29852549657896,2.24319127553822,1.92851417356886,1.67527793613679,0.818891685498954,2.44160633015085,2.46826803817829,5.85305489864203,0.651553957667915,2.61284101348578,5.77601265196084,2.6708766435107,2.2598720464626,2.71788396733399,2.24297258566327,0.57012153138956,0.770742656296022,-0.912226834195422,-9.84220343395698,-9.80441057794712,0.65291018819778,1.55160776327321,3.97211539037634,3.50155796045391,0.484762550854441,-2.96867883426386,-2.00924652552156,-0.221025565254337,2.02986612713633,2.33235935479431,3.49075208832264,2.8679234969194,-2.74363632905632,0.863141227982595,2.1957949226834,0.738206838515822,1.50431344624671,2.84838656312856,4.60947874168099,2.8060598609503,3.34645965445878,4.76899453800534,2.39652350209833,-0.539202576750569,5.83428426378126,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.34479101320098,2.20106586509475,3.47468278030905,5.07085550977666,6.80679891531064,6.15812714326548,7.01620973985413,4.9441062570484,4.53287736754982,4.8197255087364,1.74953833304326,1.49049762117922,3.93728579802119,5.4064579369013,3.66259843018028,6.29482487313604,6.84327877426753,5.11221356381132,1.53713750654623,3.8558572679345,
Portugal,,4.68866854694629,5.84786324336464,5.44729290567634,6.25179936615412,7.90812760757163,4.86574897554203,8.22880539130327,9.34210183782858,3.04129305411695,13.6152037011009,7.0840848227138,8.18248015849244,11.1662795072289,-0.25816515761629,-7.91460784347589,3.90271322881519,4.48728787093916,1.71258968843533,4.51254291515812,3.46437132442854,0.740801481167281,1.51289359189536,-0.635202131058037,-2.25657856912123,2.52660567662859,4.04627861210291,6.41006267087114,7.60090322682363,6.59607095868546,4.17732898713557,4.52882323085355,1.06843718993194,-2.16729064317418,0.74795330539618,4.0093992548272,3.40498471446647,4.06284557540259,4.74212980578206,3.63669193941662,3.36791307467689,1.30955111091239,0.031497519475707,-1.60085837588035,0.971441500333924,0.321890590935169,1.11353044642011,2.13372850609358,-0.140900891314729,-3.00036426092286,1.33058040906973,
Puerto Rico,,7.63531703122065,5.30897931122341,8.0101279849283,5.03322005639755,7.40114329625841,5.79630634337387,5.4507041052894,4.10579429330468,7.95890396733398,7.3334574708376,4.63557870451537,5.2826608235596,3.69586065873896,-2.00336576057796,-4.32502326875162,3.55009625273542,4.99622360151146,5.2214553391838,4.81410956985988,0.325883781739364,-0.069059999976332,-4.07977216951595,-0.555840297808714,6.25738086358732,1.06694825467677,7.13268151623956,3.93477766288284,5.52367141068891,3.98823020542625,2.86269922884344,1.5832234267632,3.89093643730118,3.76749945568365,3.22200339981214,3.58817707246983,1.17185919713631,3.91020960914616,4.92550540785092,4.86411861689777,2.88393012045279,5.66594688288508,0.380700778445117,-0.420838200966656,2.56727392968187,0.393183694831961,-0.55615264744759,-2.7923451969011,-2.20685828960822,-2.58880487877377,-2.3365850636705,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421902616123475,4.36729795150657,-1.15423281849155,10.4264132866838,-6.27159342546646,-0.47494971052889,5.24947376997977,5.89769219088005,-5.07318002334513,,
Romania,,,,,,,,,,,,,,,,,,,,,,-0.009802614377747,3.53761411446176,5.75523215716613,5.58612112326095,-0.536019161828477,1.93560750306234,0.404763287611871,-0.966199048407532,-6.2218505333218,-5.76428262836718,-12.1400757363619,-8.01308589827495,1.64959541147078,4.12148449905065,7.37692917092151,4.30901439364327,-5.8320567055143,-4.59178905145673,-1.0447873329566,2.23224558381807,7.18531105675761,6.68514846576318,5.49571154829084,8.68554227710075,4.41555284589145,8.13344207289477,6.20068146315245,9.59492839443563,-8.3584886054966,1.14755044269063,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.37349524063235,-5.25904796827963,-14.5684368612802,-8.56461483237267,-12.4613051313494,-4.01735123788075,-3.3376941768931,1.69944197034697,-5.03891245005063,6.82906451414465,10.0045111856901,5.34646645563228,5.21216275894108,7.81544988444808,7.73464602365831,6.89604757088509,8.64676341699935,8.84059767623882,5.35917010864738,-7.74910369356388,4.10767141562096,
